	tax_family	mouse_id	rel_abund_diff_d3-d15
1092	 f__Erysipelatoclostridiaceae	CDD02.Tc.LFHF.3	-0.0016500330006600132
1093	 f__Erysipelatoclostridiaceae	CDD02.Tc.LFHF.4	-0.0045003600288023035
1094	 f__Erysipelatoclostridiaceae	CDD02.Tc.LFHF.5	-0.0005774877387850288
1095	 f__Erysipelatoclostridiaceae	CDD02.Tc.LFLF.1	-0.00490142141220954
1096	 f__Erysipelatoclostridiaceae	CDD02.Tc.LFLF.2	-0.003970119103573107
1097	 f__Erysipelatoclostridiaceae	CDD02.Tc.LFLF.3	-0.002330023300233002
1098	 f__Erysipelatoclostridiaceae	CDD02.Tc.LFLF.4	-0.000750015000300006
1099	 f__Erysipelatoclostridiaceae	CDD02.Tc.LFLF.5	-0.0002800318035884028
1100	 f__Erysipelotrichaceae	CDD02.CR.Chow.1	0.05390587366802775
1101	 f__Erysipelotrichaceae	CDD02.CR.Chow.2	-0.0007200408008160163
1102	 f__Erysipelotrichaceae	CDD02.CR.Chow.3	0.007746179056457675
1103	 f__Erysipelotrichaceae	CDD02.CR.Chow.4	0.07352
1104	 f__Erysipelotrichaceae	CDD02.CR.Chow.5	0.028502262598070986
1105	 f__Erysipelotrichaceae	CDD02.CR.HFHF.1	0.02984919022117901
1106	 f__Erysipelotrichaceae	CDD02.CR.HFHF.2	0.0033909301937666654
1107	 f__Erysipelotrichaceae	CDD02.CR.HFHF.3	0.04453005552984675
1108	 f__Erysipelotrichaceae	CDD02.CR.HFHF.4	0.003347367185854554
1109	 f__Erysipelotrichaceae	CDD02.CR.HFHF.5	0.04836265782285908
1110	 f__Erysipelotrichaceae	CDD02.CR.HFLF.1	0.119871081218022
1111	 f__Erysipelotrichaceae	CDD02.CR.HFLF.2	0.09211907880921191
1112	 f__Erysipelotrichaceae	CDD02.CR.HFLF.3	0.08150824952791387
1113	 f__Erysipelotrichaceae	CDD02.CR.HFLF.4	0.08509002799944002
1114	 f__Erysipelotrichaceae	CDD02.CR.HFLF.5	0.050685705424996806
1115	 f__Erysipelotrichaceae	CDD02.CR.LFHF.1	0.03956172518532519
1116	 f__Erysipelotrichaceae	CDD02.CR.LFHF.2	0.010165145498338768
1117	 f__Erysipelotrichaceae	CDD02.CR.LFHF.3	0.02223936541740756
1118	 f__Erysipelotrichaceae	CDD02.CR.LFHF.4	0.009369569169805487
1119	 f__Erysipelotrichaceae	CDD02.CR.LFHF.5	0.005766121450355372
1120	 f__Erysipelotrichaceae	CDD02.CR.LFLF.1	0.11869138179058743
1121	 f__Erysipelotrichaceae	CDD02.CR.LFLF.2	0.043518995913328425
1122	 f__Erysipelotrichaceae	CDD02.CR.LFLF.3	0.0772973774490806
1123	 f__Erysipelotrichaceae	CDD02.CR.LFLF.4	0.10951033188961018
1124	 f__Erysipelotrichaceae	CDD02.CR.LFLF.5	0.056388497508531484
1125	 f__Erysipelotrichaceae	CDD02.Tc.Chow.1	0.11448517778320953
1126	 f__Erysipelotrichaceae	CDD02.Tc.Chow.2	0.19063847900291386
1127	 f__Erysipelotrichaceae	CDD02.Tc.Chow.3	0.0
1128	 f__Erysipelotrichaceae	CDD02.Tc.Chow.4	0.1384080219117408
1129	 f__Erysipelotrichaceae	CDD02.Tc.Chow.5	0.0483896864171162
1130	 f__Erysipelotrichaceae	CDD02.Tc.HFHF.1	0.0
1131	 f__Erysipelotrichaceae	CDD02.Tc.HFHF.2	0.009033944801784589
1132	 f__Erysipelotrichaceae	CDD02.Tc.HFHF.3	0.11011914479625265
1133	 f__Erysipelotrichaceae	CDD02.Tc.HFHF.4	0.11129465929035463
1134	 f__Erysipelotrichaceae	CDD02.Tc.HFHF.5	0.07629947837481507
1135	 f__Erysipelotrichaceae	CDD02.Tc.HFLF.1	0.18439977199087965
1136	 f__Erysipelotrichaceae	CDD02.Tc.HFLF.2	0.2519031566827742
1137	 f__Erysipelotrichaceae	CDD02.Tc.HFLF.3	0.16096163001609615
1138	 f__Erysipelotrichaceae	CDD02.Tc.HFLF.4	0.17835849592649888
1139	 f__Erysipelotrichaceae	CDD02.Tc.HFLF.5	0.22017903352445406
1140	 f__Erysipelotrichaceae	CDD02.Tc.LFHF.1	0.09955403684431635
1141	 f__Erysipelotrichaceae	CDD02.Tc.LFHF.2	0.17215
1142	 f__Erysipelotrichaceae	CDD02.Tc.LFHF.3	0.054315257046931034
1143	 f__Erysipelotrichaceae	CDD02.Tc.LFHF.4	0.07100730232380191
1144	 f__Erysipelotrichaceae	CDD02.Tc.LFHF.5	0.05577110550298132
1145	 f__Erysipelotrichaceae	CDD02.Tc.LFLF.1	0.13634599550959436
1146	 f__Erysipelotrichaceae	CDD02.Tc.LFLF.2	0.3083767938283896
1147	 f__Erysipelotrichaceae	CDD02.Tc.LFLF.3	0.10543709943820513
1148	 f__Erysipelotrichaceae	CDD02.Tc.LFLF.4	0.10976994979899599
1149	 f__Erysipelotrichaceae	CDD02.Tc.LFLF.5	0.12472110108547822
1150	 f__Gastranaerophilales	CDD02.CR.Chow.1	-6.000180005400162e-05
1151	 f__Gastranaerophilales	CDD02.CR.Chow.2	0.0
1152	 f__Gastranaerophilales	CDD02.CR.Chow.3	0.0
1153	 f__Gastranaerophilales	CDD02.CR.Chow.4	0.0
1154	 f__Gastranaerophilales	CDD02.CR.Chow.5	0.0
1155	 f__Gastranaerophilales	CDD02.CR.HFHF.1	0.0
1156	 f__Gastranaerophilales	CDD02.CR.HFHF.2	0.0
1157	 f__Gastranaerophilales	CDD02.CR.HFHF.3	0.0
1158	 f__Gastranaerophilales	CDD02.CR.HFHF.4	0.0
1159	 f__Gastranaerophilales	CDD02.CR.HFHF.5	0.0
1160	 f__Gastranaerophilales	CDD02.CR.HFLF.1	0.0
1161	 f__Gastranaerophilales	CDD02.CR.HFLF.2	0.0
1162	 f__Gastranaerophilales	CDD02.CR.HFLF.3	0.0
1163	 f__Gastranaerophilales	CDD02.CR.HFLF.4	0.0
1164	 f__Gastranaerophilales	CDD02.CR.HFLF.5	0.0
1165	 f__Gastranaerophilales	CDD02.CR.LFHF.1	0.0
1166	 f__Gastranaerophilales	CDD02.CR.LFHF.2	0.0
1167	 f__Gastranaerophilales	CDD02.CR.LFHF.3	0.0
1168	 f__Gastranaerophilales	CDD02.CR.LFHF.4	0.0
1169	 f__Gastranaerophilales	CDD02.CR.LFHF.5	0.0
1170	 f__Gastranaerophilales	CDD02.CR.LFLF.1	0.0
1171	 f__Gastranaerophilales	CDD02.CR.LFLF.2	-0.0008901513257253734
1172	 f__Gastranaerophilales	CDD02.CR.LFLF.3	0.0
1173	 f__Gastranaerophilales	CDD02.CR.LFLF.4	0.0
1174	 f__Gastranaerophilales	CDD02.CR.LFLF.5	0.0
1175	 f__Gastranaerophilales	CDD02.Tc.Chow.1	-0.00016999660006799863
1176	 f__Gastranaerophilales	CDD02.Tc.Chow.2	-0.0011299661010169696
1177	 f__Gastranaerophilales	CDD02.Tc.Chow.3	0.0
1178	 f__Gastranaerophilales	CDD02.Tc.Chow.4	0.0007417960127329068
1179	 f__Gastranaerophilales	CDD02.Tc.Chow.5	-5.000500050005001e-05
1180	 f__Gastranaerophilales	CDD02.Tc.HFHF.1	0.0
1181	 f__Gastranaerophilales	CDD02.Tc.HFHF.2	-0.0005600000000000001
1182	 f__Gastranaerophilales	CDD02.Tc.HFHF.3	-0.00039998000099995
1183	 f__Gastranaerophilales	CDD02.Tc.HFHF.4	-0.0002800672161318716
1184	 f__Gastranaerophilales	CDD02.Tc.HFHF.5	-0.00455045504550455
1185	 f__Gastranaerophilales	CDD02.Tc.HFLF.1	-0.0014900596023840955
1186	 f__Gastranaerophilales	CDD02.Tc.HFLF.2	0.0
1187	 f__Gastranaerophilales	CDD02.Tc.HFLF.3	-0.00026999730002699973
1188	 f__Gastranaerophilales	CDD02.Tc.HFLF.4	-0.0004900343024011681
1189	 f__Gastranaerophilales	CDD02.Tc.HFLF.5	-0.00012000600030001501
1190	 f__Gastranaerophilales	CDD02.Tc.LFHF.1	-0.0005101938736719954
1191	 f__Gastranaerophilales	CDD02.Tc.LFHF.2	0.0
1192	 f__Gastranaerophilales	CDD02.Tc.LFHF.3	-0.0006500130002600052
1193	 f__Gastranaerophilales	CDD02.Tc.LFHF.4	-0.0031302504200336027
1194	 f__Gastranaerophilales	CDD02.Tc.LFHF.5	-0.0005900118002360047
1195	 f__Gastranaerophilales	CDD02.Tc.LFLF.1	-0.0019505656640425723
1196	 f__Gastranaerophilales	CDD02.Tc.LFLF.2	-7.00021000630019e-05
1197	 f__Gastranaerophilales	CDD02.Tc.LFLF.3	0.0
1198	 f__Gastranaerophilales	CDD02.Tc.LFLF.4	-5.00010000200004e-05
1199	 f__Gastranaerophilales	CDD02.Tc.LFLF.5	-0.0002500275030253328
1200	 f__Hungateiclostridiaceae	CDD02.CR.Chow.1	0.0
1201	 f__Hungateiclostridiaceae	CDD02.CR.Chow.2	0.0
1202	 f__Hungateiclostridiaceae	CDD02.CR.Chow.3	0.0
1203	 f__Hungateiclostridiaceae	CDD02.CR.Chow.4	0.0
1204	 f__Hungateiclostridiaceae	CDD02.CR.Chow.5	0.0
1205	 f__Hungateiclostridiaceae	CDD02.CR.HFHF.1	0.0
1206	 f__Hungateiclostridiaceae	CDD02.CR.HFHF.2	0.0
1207	 f__Hungateiclostridiaceae	CDD02.CR.HFHF.3	0.0
1208	 f__Hungateiclostridiaceae	CDD02.CR.HFHF.4	0.0
1209	 f__Hungateiclostridiaceae	CDD02.CR.HFHF.5	0.0
1210	 f__Hungateiclostridiaceae	CDD02.CR.HFLF.1	0.0
1211	 f__Hungateiclostridiaceae	CDD02.CR.HFLF.2	0.0
1212	 f__Hungateiclostridiaceae	CDD02.CR.HFLF.3	0.0
1213	 f__Hungateiclostridiaceae	CDD02.CR.HFLF.4	0.0
1214	 f__Hungateiclostridiaceae	CDD02.CR.HFLF.5	0.0
1215	 f__Hungateiclostridiaceae	CDD02.CR.LFHF.1	0.0
1216	 f__Hungateiclostridiaceae	CDD02.CR.LFHF.2	0.0
1217	 f__Hungateiclostridiaceae	CDD02.CR.LFHF.3	0.0
1218	 f__Hungateiclostridiaceae	CDD02.CR.LFHF.4	0.0
1219	 f__Hungateiclostridiaceae	CDD02.CR.LFHF.5	0.0
1220	 f__Hungateiclostridiaceae	CDD02.CR.LFLF.1	0.0
1221	 f__Hungateiclostridiaceae	CDD02.CR.LFLF.2	0.0
1222	 f__Hungateiclostridiaceae	CDD02.CR.LFLF.3	0.0
1223	 f__Hungateiclostridiaceae	CDD02.CR.LFLF.4	0.0
1224	 f__Hungateiclostridiaceae	CDD02.CR.LFLF.5	0.0
1225	 f__Hungateiclostridiaceae	CDD02.Tc.Chow.1	0.0
1226	 f__Hungateiclostridiaceae	CDD02.Tc.Chow.2	0.0
1227	 f__Hungateiclostridiaceae	CDD02.Tc.Chow.3	0.0
1228	 f__Hungateiclostridiaceae	CDD02.Tc.Chow.4	0.0
1229	 f__Hungateiclostridiaceae	CDD02.Tc.Chow.5	0.0
1230	 f__Hungateiclostridiaceae	CDD02.Tc.HFHF.1	0.0
1231	 f__Hungateiclostridiaceae	CDD02.Tc.HFHF.2	0.0
1232	 f__Hungateiclostridiaceae	CDD02.Tc.HFHF.3	0.0
1233	 f__Hungateiclostridiaceae	CDD02.Tc.HFHF.4	0.0
1234	 f__Hungateiclostridiaceae	CDD02.Tc.HFHF.5	0.0
1235	 f__Hungateiclostridiaceae	CDD02.Tc.HFLF.1	-8.000320012800512e-05
1236	 f__Hungateiclostridiaceae	CDD02.Tc.HFLF.2	0.0
1237	 f__Hungateiclostridiaceae	CDD02.Tc.HFLF.3	0.0
1238	 f__Hungateiclostridiaceae	CDD02.Tc.HFLF.4	0.0
1239	 f__Hungateiclostridiaceae	CDD02.Tc.HFLF.5	0.0
1240	 f__Hungateiclostridiaceae	CDD02.Tc.LFHF.1	0.0
1241	 f__Hungateiclostridiaceae	CDD02.Tc.LFHF.2	0.0
1242	 f__Hungateiclostridiaceae	CDD02.Tc.LFHF.3	0.0
1243	 f__Hungateiclostridiaceae	CDD02.Tc.LFHF.4	-6.0004800384030723e-05
1244	 f__Hungateiclostridiaceae	CDD02.Tc.LFHF.5	0.0
1245	 f__Hungateiclostridiaceae	CDD02.Tc.LFLF.1	-0.00015004351261865942
1246	 f__Hungateiclostridiaceae	CDD02.Tc.LFLF.2	0.0
1247	 f__Hungateiclostridiaceae	CDD02.Tc.LFLF.3	0.0
1248	 f__Hungateiclostridiaceae	CDD02.Tc.LFLF.4	0.0
1249	 f__Hungateiclostridiaceae	CDD02.Tc.LFLF.5	0.0
1250	 f__Lachnospiraceae	CDD02.CR.Chow.1	-0.1576494655100526
1251	 f__Lachnospiraceae	CDD02.CR.Chow.2	-0.13941315026300527
1252	 f__Lachnospiraceae	CDD02.CR.Chow.3	-0.17859476816422395
1253	 f__Lachnospiraceae	CDD02.CR.Chow.4	-0.21692
1254	 f__Lachnospiraceae	CDD02.CR.Chow.5	-0.22560587719019626
1255	 f__Lachnospiraceae	CDD02.CR.HFHF.1	-0.4650407921173081
1256	 f__Lachnospiraceae	CDD02.CR.HFHF.2	-0.4131844184445347
1257	 f__Lachnospiraceae	CDD02.CR.HFHF.3	-0.17766305162523421
1258	 f__Lachnospiraceae	CDD02.CR.HFHF.4	-0.13989615042073275
1259	 f__Lachnospiraceae	CDD02.CR.HFHF.5	-0.16984509535286058
1260	 f__Lachnospiraceae	CDD02.CR.HFLF.1	-0.13497509352431633
1261	 f__Lachnospiraceae	CDD02.CR.HFLF.2	-0.17550824491755082
1262	 f__Lachnospiraceae	CDD02.CR.HFLF.3	-0.19110571636981094
1263	 f__Lachnospiraceae	CDD02.CR.HFLF.4	-0.41651166976660464
1264	 f__Lachnospiraceae	CDD02.CR.HFLF.5	-0.5159996397027724
1265	 f__Lachnospiraceae	CDD02.CR.LFHF.1	-0.1151943259597156
1266	 f__Lachnospiraceae	CDD02.CR.LFHF.2	-0.45756627301180963
1267	 f__Lachnospiraceae	CDD02.CR.LFHF.3	-0.11920403799815409
1268	 f__Lachnospiraceae	CDD02.CR.LFHF.4	-0.1980475314075378
1269	 f__Lachnospiraceae	CDD02.CR.LFHF.5	-0.1512026804020603
1270	 f__Lachnospiraceae	CDD02.CR.LFLF.1	-0.11716701001539957
1271	 f__Lachnospiraceae	CDD02.CR.LFLF.2	-0.33462691357503777
1272	 f__Lachnospiraceae	CDD02.CR.LFLF.3	-0.15411077425122693
1273	 f__Lachnospiraceae	CDD02.CR.LFLF.4	-0.18104846058435778
1274	 f__Lachnospiraceae	CDD02.CR.LFLF.5	-0.06425671015049637
1275	 f__Lachnospiraceae	CDD02.Tc.Chow.1	-0.4826351843476304
1276	 f__Lachnospiraceae	CDD02.Tc.Chow.2	-0.5677800056947481
1277	 f__Lachnospiraceae	CDD02.Tc.Chow.3	0.0
1278	 f__Lachnospiraceae	CDD02.Tc.Chow.4	-0.6468349801047982
1279	 f__Lachnospiraceae	CDD02.Tc.Chow.5	-0.29897990429049204
1280	 f__Lachnospiraceae	CDD02.Tc.HFHF.1	0.0
1281	 f__Lachnospiraceae	CDD02.Tc.HFHF.2	-0.38699
1282	 f__Lachnospiraceae	CDD02.Tc.HFHF.3	-0.08523573821308934
1283	 f__Lachnospiraceae	CDD02.Tc.HFHF.4	-0.23465325385693006
1284	 f__Lachnospiraceae	CDD02.Tc.HFHF.5	-0.5334133413341334
1285	 f__Lachnospiraceae	CDD02.Tc.HFLF.1	-0.22765910636425457
1286	 f__Lachnospiraceae	CDD02.Tc.HFLF.2	-0.23647461459577884
1287	 f__Lachnospiraceae	CDD02.Tc.HFLF.3	-0.6497235003649724
1288	 f__Lachnospiraceae	CDD02.Tc.HFLF.4	-0.26801876131329194
1289	 f__Lachnospiraceae	CDD02.Tc.HFLF.5	-0.17799881529674993
1290	 f__Lachnospiraceae	CDD02.Tc.LFHF.1	-0.1536884577167375
1291	 f__Lachnospiraceae	CDD02.Tc.LFHF.2	-0.21099
1292	 f__Lachnospiraceae	CDD02.Tc.LFHF.3	-0.22261445228904578
1293	 f__Lachnospiraceae	CDD02.Tc.LFHF.4	-0.24032922633810705
1294	 f__Lachnospiraceae	CDD02.Tc.LFHF.5	-0.3028260565211304
1295	 f__Lachnospiraceae	CDD02.Tc.LFLF.1	-0.23737883986356043
1296	 f__Lachnospiraceae	CDD02.Tc.LFLF.2	-0.24907747472421773
1297	 f__Lachnospiraceae	CDD02.Tc.LFLF.3	-0.27326273262732625
1298	 f__Lachnospiraceae	CDD02.Tc.LFLF.4	-0.5793515870317406
1299	 f__Lachnospiraceae	CDD02.Tc.LFLF.5	-0.1179729798280331
1300	 f__Lactobacillaceae	CDD02.CR.Chow.1	-0.42091687589582594
1301	 f__Lactobacillaceae	CDD02.CR.Chow.2	-0.4824107520150403
1302	 f__Lactobacillaceae	CDD02.CR.Chow.3	-0.34778002132022967
1303	 f__Lactobacillaceae	CDD02.CR.Chow.4	-0.41998
1304	 f__Lactobacillaceae	CDD02.CR.Chow.5	-0.3132150125709549
1305	 f__Lactobacillaceae	CDD02.CR.HFHF.1	-0.16588067649023558
1306	 f__Lactobacillaceae	CDD02.CR.HFHF.2	-0.010593414556034186
1307	 f__Lactobacillaceae	CDD02.CR.HFHF.3	-0.2485237828626926
1308	 f__Lactobacillaceae	CDD02.CR.HFHF.4	-0.45827872446267565
1309	 f__Lactobacillaceae	CDD02.CR.HFHF.5	-0.40959059015380084
1310	 f__Lactobacillaceae	CDD02.CR.HFLF.1	-0.3613428779555859
1311	 f__Lactobacillaceae	CDD02.CR.HFLF.2	-0.4831251687483125
1312	 f__Lactobacillaceae	CDD02.CR.HFLF.3	-0.44316307927081594
1313	 f__Lactobacillaceae	CDD02.CR.HFLF.4	-0.361462452350953
1314	 f__Lactobacillaceae	CDD02.CR.HFLF.5	-0.2140033445718188
1315	 f__Lactobacillaceae	CDD02.CR.LFHF.1	-0.4277207013882356
1316	 f__Lactobacillaceae	CDD02.CR.LFHF.2	-0.24552704447329388
1317	 f__Lactobacillaceae	CDD02.CR.LFHF.3	-0.5132540777039026
1318	 f__Lactobacillaceae	CDD02.CR.LFHF.4	-0.38493465363956675
1319	 f__Lactobacillaceae	CDD02.CR.LFHF.5	-0.4081295326322685
1320	 f__Lactobacillaceae	CDD02.CR.LFLF.1	-0.36385839861136465
1321	 f__Lactobacillaceae	CDD02.CR.LFLF.2	-0.3431793448785854
1322	 f__Lactobacillaceae	CDD02.CR.LFLF.3	-0.5687989037225765
1323	 f__Lactobacillaceae	CDD02.CR.LFLF.4	-0.3585156869354726
1324	 f__Lactobacillaceae	CDD02.CR.LFLF.5	-0.44657933764337965
1325	 f__Lactobacillaceae	CDD02.Tc.Chow.1	-0.215004811871693
1326	 f__Lactobacillaceae	CDD02.Tc.Chow.2	0.13092903202936768
1327	 f__Lactobacillaceae	CDD02.Tc.Chow.3	0.0
1328	 f__Lactobacillaceae	CDD02.Tc.Chow.4	0.006674999072627509
1329	 f__Lactobacillaceae	CDD02.Tc.Chow.5	-0.09062792068064694
1330	 f__Lactobacillaceae	CDD02.Tc.HFHF.1	0.0
1331	 f__Lactobacillaceae	CDD02.Tc.HFHF.2	-0.2516277463562976
1332	 f__Lactobacillaceae	CDD02.Tc.HFHF.3	-0.3801208711576701
1333	 f__Lactobacillaceae	CDD02.Tc.HFHF.4	-0.37543440656898736
1334	 f__Lactobacillaceae	CDD02.Tc.HFHF.5	-0.23773176091355241
1335	 f__Lactobacillaceae	CDD02.Tc.HFLF.1	-0.28863195167806716
1336	 f__Lactobacillaceae	CDD02.Tc.HFLF.2	-0.3249638278325437
1337	 f__Lactobacillaceae	CDD02.Tc.HFLF.3	-0.09636839430963684
1338	 f__Lactobacillaceae	CDD02.Tc.HFLF.4	-0.2673701520314085
1339	 f__Lactobacillaceae	CDD02.Tc.HFLF.5	-0.3323348982512959
1340	 f__Lactobacillaceae	CDD02.Tc.LFHF.1	-0.47524218551016784
1341	 f__Lactobacillaceae	CDD02.Tc.LFHF.2	-0.25040999999999997
1342	 f__Lactobacillaceae	CDD02.Tc.LFHF.3	-0.44515487099384954
1343	 f__Lactobacillaceae	CDD02.Tc.LFHF.4	-0.2907050734893267
1344	 f__Lactobacillaceae	CDD02.Tc.LFHF.5	-0.1651214271059174
1345	 f__Lactobacillaceae	CDD02.Tc.LFLF.1	-0.17308348324436018
1346	 f__Lactobacillaceae	CDD02.Tc.LFLF.2	-0.2965794969789134
1347	 f__Lactobacillaceae	CDD02.Tc.LFLF.3	-0.3955630674885722
1348	 f__Lactobacillaceae	CDD02.Tc.LFLF.4	-0.1481930394607892
1349	 f__Lactobacillaceae	CDD02.Tc.LFLF.5	-0.43320786248373894
1350	 f__Marinifilaceae	CDD02.CR.Chow.1	0.0
1351	 f__Marinifilaceae	CDD02.CR.Chow.2	0.0
1352	 f__Marinifilaceae	CDD02.CR.Chow.3	0.0
1353	 f__Marinifilaceae	CDD02.CR.Chow.4	0.0
1354	 f__Marinifilaceae	CDD02.CR.Chow.5	0.0
1355	 f__Marinifilaceae	CDD02.CR.HFHF.1	0.0
1356	 f__Marinifilaceae	CDD02.CR.HFHF.2	0.0
1357	 f__Marinifilaceae	CDD02.CR.HFHF.3	0.0
1358	 f__Marinifilaceae	CDD02.CR.HFHF.4	0.0
1359	 f__Marinifilaceae	CDD02.CR.HFHF.5	0.0
1360	 f__Marinifilaceae	CDD02.CR.HFLF.1	0.0
1361	 f__Marinifilaceae	CDD02.CR.HFLF.2	0.0
1362	 f__Marinifilaceae	CDD02.CR.HFLF.3	0.0
1363	 f__Marinifilaceae	CDD02.CR.HFLF.4	0.0
1364	 f__Marinifilaceae	CDD02.CR.HFLF.5	0.0
1365	 f__Marinifilaceae	CDD02.CR.LFHF.1	0.0
1366	 f__Marinifilaceae	CDD02.CR.LFHF.2	0.0
1367	 f__Marinifilaceae	CDD02.CR.LFHF.3	0.0
1368	 f__Marinifilaceae	CDD02.CR.LFHF.4	0.0
1369	 f__Marinifilaceae	CDD02.CR.LFHF.5	0.0
1370	 f__Marinifilaceae	CDD02.CR.LFLF.1	0.0
1371	 f__Marinifilaceae	CDD02.CR.LFLF.2	-0.0015802686456697639
1372	 f__Marinifilaceae	CDD02.CR.LFLF.3	0.0
1373	 f__Marinifilaceae	CDD02.CR.LFLF.4	0.0
1374	 f__Marinifilaceae	CDD02.CR.LFLF.5	0.0
1375	 f__Marinifilaceae	CDD02.Tc.Chow.1	-0.0009599808003839924
1376	 f__Marinifilaceae	CDD02.Tc.Chow.2	-0.003289901302960911
1377	 f__Marinifilaceae	CDD02.Tc.Chow.3	0.0
1378	 f__Marinifilaceae	CDD02.Tc.Chow.4	-0.0016802184283956913
1379	 f__Marinifilaceae	CDD02.Tc.Chow.5	-0.0009900990099009901
1380	 f__Marinifilaceae	CDD02.Tc.HFHF.1	0.0
1381	 f__Marinifilaceae	CDD02.Tc.HFHF.2	-0.00206
1382	 f__Marinifilaceae	CDD02.Tc.HFHF.3	-0.003089845507724614
1383	 f__Marinifilaceae	CDD02.Tc.HFHF.4	-0.000730175242058094
1384	 f__Marinifilaceae	CDD02.Tc.HFHF.5	-0.0012701270127012702
1385	 f__Marinifilaceae	CDD02.Tc.HFLF.1	-0.0015400616024640985
1386	 f__Marinifilaceae	CDD02.Tc.HFLF.2	-0.0007000140002800056
1387	 f__Marinifilaceae	CDD02.Tc.HFLF.3	-0.0005899941000589994
1388	 f__Marinifilaceae	CDD02.Tc.HFLF.4	-0.0023501645115158063
1389	 f__Marinifilaceae	CDD02.Tc.HFLF.5	-0.0024001200060003
1390	 f__Marinifilaceae	CDD02.Tc.LFHF.1	-0.0010503991516776375
1391	 f__Marinifilaceae	CDD02.Tc.LFHF.2	0.0
1392	 f__Marinifilaceae	CDD02.Tc.LFHF.3	0.0
1393	 f__Marinifilaceae	CDD02.Tc.LFHF.4	-0.003310264821185695
1394	 f__Marinifilaceae	CDD02.Tc.LFHF.5	-0.0018200364007280145
1395	 f__Marinifilaceae	CDD02.Tc.LFLF.1	-0.007102059597283212
1396	 f__Marinifilaceae	CDD02.Tc.LFLF.2	-0.0015000450013500405
1397	 f__Marinifilaceae	CDD02.Tc.LFLF.3	-0.0016700167001670017
1398	 f__Marinifilaceae	CDD02.Tc.LFLF.4	-0.0005300106002120043
1399	 f__Marinifilaceae	CDD02.Tc.LFLF.5	-0.0014001540169418635
1400	 f__Monoglobaceae	CDD02.CR.Chow.1	0.0
1401	 f__Monoglobaceae	CDD02.CR.Chow.2	0.0
1402	 f__Monoglobaceae	CDD02.CR.Chow.3	0.0
1403	 f__Monoglobaceae	CDD02.CR.Chow.4	0.0
1404	 f__Monoglobaceae	CDD02.CR.Chow.5	0.0
1405	 f__Monoglobaceae	CDD02.CR.HFHF.1	0.0
1406	 f__Monoglobaceae	CDD02.CR.HFHF.2	0.0
1407	 f__Monoglobaceae	CDD02.CR.HFHF.3	0.0
1408	 f__Monoglobaceae	CDD02.CR.HFHF.4	0.0
1409	 f__Monoglobaceae	CDD02.CR.HFHF.5	-0.00012000360010800324
1410	 f__Monoglobaceae	CDD02.CR.HFLF.1	0.0
1411	 f__Monoglobaceae	CDD02.CR.HFLF.2	0.0
1412	 f__Monoglobaceae	CDD02.CR.HFLF.3	0.0
1413	 f__Monoglobaceae	CDD02.CR.HFLF.4	0.0
1414	 f__Monoglobaceae	CDD02.CR.HFLF.5	0.0
1415	 f__Monoglobaceae	CDD02.CR.LFHF.1	0.0
1416	 f__Monoglobaceae	CDD02.CR.LFHF.2	0.0
1417	 f__Monoglobaceae	CDD02.CR.LFHF.3	0.0
1418	 f__Monoglobaceae	CDD02.CR.LFHF.4	0.0
1419	 f__Monoglobaceae	CDD02.CR.LFHF.5	0.0
1420	 f__Monoglobaceae	CDD02.CR.LFLF.1	0.0
1421	 f__Monoglobaceae	CDD02.CR.LFLF.2	0.0
1422	 f__Monoglobaceae	CDD02.CR.LFLF.3	0.0
1423	 f__Monoglobaceae	CDD02.CR.LFLF.4	-9e-05
1424	 f__Monoglobaceae	CDD02.CR.LFLF.5	0.0
1425	 f__Monoglobaceae	CDD02.Tc.Chow.1	-0.00016999660006799863
1426	 f__Monoglobaceae	CDD02.Tc.Chow.2	0.0
1427	 f__Monoglobaceae	CDD02.Tc.Chow.3	0.0
1428	 f__Monoglobaceae	CDD02.Tc.Chow.4	-9.001170152119776e-05
1429	 f__Monoglobaceae	CDD02.Tc.Chow.5	-0.0006600660066006601
1430	 f__Monoglobaceae	CDD02.Tc.HFHF.1	0.0
1431	 f__Monoglobaceae	CDD02.Tc.HFHF.2	-0.00015
1432	 f__Monoglobaceae	CDD02.Tc.HFHF.3	-0.000119994000299985
1433	 f__Monoglobaceae	CDD02.Tc.HFHF.4	-9.002160518524446e-05
1434	 f__Monoglobaceae	CDD02.Tc.HFHF.5	-0.00018001800180018
1435	 f__Monoglobaceae	CDD02.Tc.HFLF.1	-0.0003800152006080243
1436	 f__Monoglobaceae	CDD02.Tc.HFLF.2	-0.0004600092001840037
1437	 f__Monoglobaceae	CDD02.Tc.HFLF.3	-7.999920000799993e-05
1438	 f__Monoglobaceae	CDD02.Tc.HFLF.4	0.0
1439	 f__Monoglobaceae	CDD02.Tc.HFLF.5	-0.0003400170008500425
1440	 f__Monoglobaceae	CDD02.Tc.LFHF.1	-0.0013305055921250075
1441	 f__Monoglobaceae	CDD02.Tc.LFHF.2	0.0
1442	 f__Monoglobaceae	CDD02.Tc.LFHF.3	0.0
1443	 f__Monoglobaceae	CDD02.Tc.LFHF.4	0.0
1444	 f__Monoglobaceae	CDD02.Tc.LFHF.5	-0.00029000580011600234
1445	 f__Monoglobaceae	CDD02.Tc.LFLF.1	-0.00026007542187234296
